OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
204822,4.90E+11,4.90E+11,49,35,113408,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,153.711026,0,153.711026,129.05854,1634,475,447,0.529,6,0.013422819,111,0.248322148,330,0.738255034,833,187,356,290,0.224489796,17,0,2,10,5,0,0,2,10,5,0,0,0,0,9,5,3,0.529411765,3.680500337,12.66092116,0.13172317,0,0.015496844,0.077484218,0.038742109,0,0,0.015496844,0.077484218,0.038742109,0,0,0,0,3.812223507,0,0.03803132,0.840916049,0.574014504,0.840916049,0.444273468,0.13774536,0.095296712,0.090508258,4.33E-12,0.02059358,0.04,49,0,21.26883521,0,1.746575827,19.52225938,88.86493283,0,8.327314138,0,112.4187409,8.327314138,-99999,0,0,-99999,-99999,-99999,72302,66427,-99999,-99999,0.001217686,0.474419459,0.001371165,0.589142543,-99999,-99999,-99999,-99999,2,7,13,1,6.166666667,3137.686804,622062.3231
204823,4.90E+11,4.90E+11,49,35,113511,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,223.7463319,0,223.7463319,223.7463319,2519,823,800,0.548,19,0.02375,184,0.23,597,0.74625,1235,316,464,455,0.255870445,432,140,11,19,167,95,140,11,19,14,95,151,2,0,183,157,92,0.423611111,3.678272591,11.25828512,1.930757909,0.625708582,0.049162817,0.084917593,0.746380951,0.424587966,0.625708582,0.049162817,0.084917593,0.062570858,0.424587966,0.674871399,0.008938694,0,5.6090305,0,0.54,0.805557082,0.805557082,0.736168975,0.688895865,0.615296039,0.741166714,0.818442526,0.74746648,0.292782108,0.518296341,2.858796296,0.155860127,20.36901602,0,1.021770689,19.34724533,115.4135569,0,0,0,134.4379581,25.74343879,626.3,0,0,10,28.60382088,0.003969829,115753,88806,165367,102919,0.001949473,0.759529137,0.001833105,0.787622393,0.003485788,0.520508148,0.003508399,0.548190878,14,15,15,14,14.5,4785.000674,905489.554
204824,4.90E+11,4.90E+11,49,35,113511,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,157.7293662,0,157.7293662,157.7293662,1416,453,433,0.576,7,0.016166282,10,0.023094688,416,0.96073903,860,220,324,316,0.255813953,162,0,0,9,86,67,0,0,9,4,67,80,2,0,70,49,43,0.432098765,2.87200799,8.977402459,1.027075705,0,0,0.057059761,0.54523772,0.424778224,0,0,0.057059761,0.025359894,0.424778224,0.507197879,0.012679947,0,3.899083695,0,0.374133949,0.784532448,0.535526709,0.633637278,0.490420066,0.591627785,0.599263951,0.660340402,0.865788173,0.205323194,0.31702544,5.308641975,0.013451805,23.28045217,2.670924791,1.076955894,19.53257149,89.29117221,4.057583032,8.115166065,0,64.92132852,40.57583032,473.42,0,0,6,24.34549819,0.004237288,114928,89076,85626,60336,0.001935579,0.754115787,0.001838678,0.790017029,0.001804919,0.269515869,0.00205679,0.321375497,13,8,13,16,13.16666667,3832.1611,638321.3855
204825,4.90E+11,4.90E+11,49,35,113513,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,166.3877502,0,166.3877502,166.38775,1078,424,403,0.537,0,0,138,0.342431762,265,0.657568238,656,152,279,225,0.231707317,1048,208,49,127,148,516,208,49,127,57,516,37,54,0,503,388,157,0.479961832,2.548264521,6.478842343,6.298540608,1.250092029,0.294492834,0.763277345,0.889488559,3.101189841,1.250092029,0.294492834,0.763277345,0.342573296,3.101189841,0.22237214,0.324543123,0,8.846805128,0,2.600496278,0.835816521,0.835816521,0.769812136,0.72037863,0.871984642,0.634932099,0.685697838,0.422996597,0.985888993,0.769953052,0.625954198,0.687945402,26.77355855,0,5.002177684,21.77138087,197.5337725,0,65.38942913,11.53931102,184.6289764,19.23218504,465.37,0,0,8,30.77149606,0.00742115,111808,91976,125577,77823,0.001883033,0.73364348,0.001898539,0.815737193,0.002647051,0.395265389,0.002652903,0.414518784,20,16,19,16,17.66666667,4304.350119,673361.6492
204826,4.90E+11,4.90E+11,49,35,113801,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,151.4693348,0,151.4693348,146.34294,2371,544,544,0.547,19,0.034926471,146,0.268382353,379,0.696691176,1045,285,470,290,0.272727273,13,0,0,5,7,1,0,0,5,7,1,0,0,0,3,2,8,0.230769231,3.717295826,16.20166986,0.088832437,0,0,0.034166322,0.047832851,0.006833264,0,0,0.034166322,0.047832851,0.006833264,0,0,0,3.806128263,0,0.023897059,0.817519531,0.558043896,0.817519531,0.4319126,0.095020878,0.113509964,0.119169987,6.44E-10,0.01090604,0.024574669,80.38461538,0,22.09739084,0,0.459085942,21.63830489,143.7143698,0,0,0,164.7858296,33.80222146,638.37,0,0,6,25.3516661,0.002530578,81823,78541,45439,57112,0.001378036,0.536892803,0.001621218,0.696581879,0.000957813,0.143023516,0.001946887,0.304203086,1,6,17,14,11.5,5510.249483,612989.4748
204827,4.90E+11,4.90E+11,49,35,113801,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,89.8178848,0,89.8178848,89.8178848,1675,359,359,0.598,0,0,27,0.075208914,332,0.924791086,714,167,324,223,0.233893557,16,0,0,15,1,0,0,0,15,0,0,0,1,0,4,4,8,0.25,3.99697678,18.64884709,0.178138241,0,0,0.167004601,0.01113364,0,0,0,0.167004601,0,0,0,0.01113364,0,4.175115021,0,0.044568245,0.337290067,0.145262925,0.337290067,0.112430022,0.169580649,0.049844913,0.028316872,0,0.018923714,0.043835616,44.625,0,25.82497542,0,0,25.82497542,173.4496424,0,0,0,185.2637705,49.87870745,646.42,0,0,2,14.25105927,0.00119403,77716,75605,11131,13918,0.001308867,0.50994416,0.001560614,0.670542429,0.000234632,0.035035867,0.00047445,0.074133257,2,2,18,14,11.33333333,2812.573032,363489.0515
204828,4.90E+11,4.90E+11,49,35,113801,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,78.3442905,0,78.3442905,78.3442905,1052,324,275,0.558,0,0,81,0.294545455,194,0.705454545,549,128,238,183,0.233151184,125,0,0,0,125,0,0,0,0,2,0,80,43,0,40,27,58,0.32,4.135591731,13.42790896,1.595521501,0,0,0,1.595521501,0,0,0,0,0.025528344,0,1.021133761,0.548859396,0,5.731113233,0,0.454545455,0,0,0.654346855,0.345705076,0.896038233,0.38260726,0.425950063,0.803036719,0.212404418,0.370919881,4.392,0.033641327,21.00643278,0,1.907130898,19.09930189,78.99490774,0,8.169070087,8.169070087,73.52163078,16.33814017,269.57,0,0,3,24.50721026,0.002851711,84667,84739,36518,42802,0.001425933,0.555554097,0.001749155,0.751552079,0.000769767,0.114943831,0.001459075,0.227981869,20,5,12,18,14.16666667,2448.626684,317055.1174
204829,4.90E+11,4.90E+11,49,35,113801,4,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,74.6629947,0,74.6629947,74.6629947,869,256,256,0.635,9,0.03515625,65,0.25390625,182,0.7109375,565,144,254,167,0.254867257,66,0,3,48,15,0,0,3,48,15,0,0,0,0,13,13,40,0.196969697,3.428740048,11.63896524,0.883972044,0,0.040180547,0.642888759,0.200902737,0,0,0.040180547,0.642888759,0.200902737,0,0,0,0,4.312712091,0,0.2578125,0.645207554,0.440422673,0.645207554,0.340876593,0.470681348,0.302905928,0.264590434,0.019441392,0.141176471,0.209191759,8.560606061,0.00052056,20.30091491,0,0.604127473,19.69678744,91.47878447,0,25.71555036,0,111.4340515,0,299.07,0,0,3,25.71555036,0.003452244,84984,84320,32064,41688,0.001431272,0.557634136,0.001740507,0.747835959,0.00067588,0.100924448,0.0014211,0.222048225,9,4,13,18,12.5,2273.582602,302157.8217
204830,4.90E+11,4.90E+11,49,35,113802,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,119.8392993,0,119.8392993,119.8393,1827,534,534,0.51,19,0.035580524,240,0.449438202,275,0.514981273,674,170,314,190,0.252225519,172,0,5,0,167,0,0,5,0,3,0,157,7,0,65,41,66,0.377906977,4.455967283,15.24541615,1.435255379,0,0.04172254,0,1.393532839,0,0,0.04172254,0,0.025033524,0,1.310087759,0.058411556,0,5.891222662,0,0.322097378,0.189705119,0.081701548,0.279203685,0.18613579,0.534546139,0.390970875,0.435261132,0.8769056,0.172086043,0.406619385,3.918604651,0.054008996,23.36837933,0,1.932198624,21.4361807,133.5601935,0,5.340485164,0,138.8526143,37.38339615,368.81,0,0,3,16.02145549,0.001642036,90995,86617,58916,79183,0.001532507,0.597076135,0.001787921,0.768208103,0.001241897,0.185443638,0.002699264,0.421762729,11,2,17,17,13.5,2867.925952,484985.7905
204831,4.90E+11,4.90E+11,49,35,113802,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,100.3685606,0,100.3685606,100.3685606,1575,484,484,0.597,11,0.022727273,134,0.276859504,339,0.700413223,667,143,328,196,0.214392804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822227171,15.69216486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822227171,0,0,0,0,0,0,0,0,0,0.367879441,0,1,0,0,26.83948049,0,1.632730694,25.2067498,159.4571039,0,6.376498738,6.376498738,127.5299748,63.76498738,384.9,0,0,3,19.12949621,0.001904762,83351,81690,60294,66743,0.00140377,0.546918983,0.001686219,0.72451043,0.001270944,0.189781022,0.002275198,0.355501936,1,1,18,17,12,2890.845322,406184.1963
204832,4.90E+11,4.90E+11,49,33,950100,2,,,,,0,0,0,430608.4688,1287.13451,429321.3343,278418.8273,1278,492,315,0.461,3,0.00952381,73,0.231746032,239,0.758730159,347,102,115,130,0.293948127,225,18,47,46,107,7,18,2,46,19,7,85,3,45,100,48,77,0.444444444,0.001767122,0.004590207,0.000808135,6.47E-05,0.00016881,0.000165219,0.000384313,2.51E-05,6.47E-05,7.18E-06,0.000165219,6.82E-05,2.51E-05,0.000305295,1.08E-05,0.000161627,0.002575257,0,0.714285714,0.817144914,0.817144914,0.78505134,0.78505134,0.684896581,0.629218292,0.66827554,0.831827681,0,0,1.542222222,0.581454694,0.716993567,0.053106057,0.012171223,0.651716287,0.199338242,0.044721747,0.019379424,0.008944349,0.214664385,0.034286673,-99999,0,0,-99999,-99999,-99999,227,360,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,16,18,1,1,6.333333333,230725.6883,1742648776
204833,4.90E+11,4.90E+11,49,7,200,2,,,39220,"Price, UT",20356,7628,9580,2702.766457,0,2702.766457,2618.11053,1337,594,495,0.473,0,0,31,0.062626263,464,0.937373737,616,199,178,239,0.323051948,114,0,5,15,94,0,0,5,15,6,0,85,3,0,44,23,47,0.385964912,0.226881178,0.510673627,0.043542852,0,0.001909774,0.005729323,0.035903755,0,0,0.001909774,0.005729323,0.002291729,0,0.032466162,0.001145865,0,0.27042403,0,0.23030303,0.512520345,0.349849562,0.542779287,0.420098158,0.423810715,0.379442335,0.409174211,0.431646333,0.157133012,0.312328767,5.403508772,0.012234337,3.74179484,0,0.009036125,3.732758715,10.26409068,0,0,0,8.998187742,4.262299457,-99999,0,0,-99999,-99999,-99999,2879,3258,-99999,-99999,0.091986708,0.929009358,0.091486016,1,-99999,-99999,-99999,-99999,8,6,5,1,4.333333333,15034.61011,10937948.06
204834,4.90E+11,4.90E+11,49,7,200,1,,,39220,"Price, UT",20356,7628,9580,836.8918705,0,836.8918705,832.55935,1788,743,671,0.601,57,0.084947839,212,0.315946349,402,0.599105812,780,246,262,272,0.315384615,1226,192,164,218,440,212,192,47,218,118,212,228,94,117,480,389,357,0.391517129,0.89242887,2.147594643,1.472567691,0.23061419,0.196982954,0.261843195,0.528490852,0.254636501,0.23061419,0.056452432,0.261843195,0.141731638,0.254636501,0.27385435,0.112904864,0.140530522,2.364996562,0,1.827123696,0.955466946,0.955466946,0.954667922,0.954667922,0.917282195,0.788207589,0.846599842,0.479254329,0.813536828,0.777666999,0.636215334,0.695040845,13.58737825,1.512501443,1.988355029,10.08652178,56.60640481,2.294203191,9.941547162,4.588406382,38.23671985,19.88309432,-99999,0,0,-99999,-99999,-99999,2941,2923,-99999,-99999,0.093967666,0.949015812,0.082079074,0.897176182,-99999,-99999,-99999,-99999,20,20,10,1,10.33333333,10187.91221,3386853.821
204835,4.90E+11,4.90E+11,49,7,300,3,,,39220,"Price, UT",20356,7628,9580,725.1784547,0,725.1784547,725.1784547,981,587,452,0.599,143,0.316371681,140,0.309734513,169,0.373893805,414,135,156,123,0.326086957,1350,172,269,351,507,51,172,69,351,284,51,0,223,200,386,423,541,0.285925926,0.809455929,1.352770471,1.86161074,0.237182998,0.370943177,0.484018793,0.699138256,0.070327517,0.237182998,0.095148993,0.484018793,0.391627741,0.070327517,0,0.307510515,0.275794184,2.67106667,0,2.986725664,0.885862652,0.885862652,0.923364127,0.864070275,0.910483089,0.72209834,0.750143646,0.455792615,0.841698842,0.469387755,0.306666667,0.499906932,8.918303002,0.847665549,0.628429537,7.442207916,31.19077774,3.530165552,4.41270694,0.882541388,18.53336915,15.0032036,-99999,0,0,-99999,-99999,-99999,2998,2849,-99999,-99999,0.095788868,0.967408842,0.080001123,0.874462861,-99999,-99999,-99999,-99999,20,20,8,1,9.666666667,10012.28698,2934755.214
204836,4.90E+11,4.90E+11,49,7,100,2,,,39220,"Price, UT",20356,7628,9580,18691.6539,0,18691.6539,12318.68339,2205,973,866,0.526,23,0.026558891,260,0.300230947,583,0.673210162,1136,330,351,455,0.290492958,398,21,43,266,24,44,21,23,266,21,44,0,3,20,95,77,226,0.238693467,0.078985714,0.178996402,0.032308648,0.001704728,0.003490633,0.021593217,0.00194826,0.00357181,0.001704728,0.001867083,0.021593217,0.001704728,0.00357181,0,0.000243533,0.00162355,0.111294361,0,0.459584296,0.669658038,0.669658038,0.603890909,0.565112038,0.537073596,0.540336263,0.517845519,0.21563144,0.305800999,0.518904824,2.854271357,0.156566983,2.664907202,0.117431686,0.109814398,2.437661118,4.213251563,0.445118449,0.821757137,0.136959523,4.416944613,0.582077972,-99999,0,0,-99999,-99999,-99999,1381,2133,-99999,-99999,0.044124225,0.445627622,0.059895541,0.654696133,-99999,-99999,-99999,-99999,11,10,4,1,5.166666667,46362.6397,75644093.09
204837,4.90E+11,4.90E+11,49,35,113013,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,781.406801,0,781.406801,775.39215,2571,681,672,0.503,0,0,64,0.095238095,608,0.904761905,1431,379,369,683,0.264849755,1100,197,79,125,503,196,197,79,125,132,196,29,342,0,452,411,237,0.410909091,0.878265275,3.31574159,1.418637008,0.254064992,0.101883931,0.161208751,0.648704014,0.252775321,0.254064992,0.101883931,0.161208751,0.170236441,0.252775321,0.03740043,0.441067143,0,2.296902284,0,1.636904762,0.875736538,0.875736538,0.907104433,0.848854698,0.858722356,0.752111892,0.817347257,0.475348484,0.599291746,0.869221652,1.300909091,0.740145056,14.60028125,1.680275358,2.467473446,10.45253245,58.99185922,0,14.74264107,4.914213691,49.14213691,11.46649861,540.47,0,0,3,2.457106846,0.001166861,66544,67560,7478,11081,0.001120712,0.436637555,0.001394552,0.599191145,0.00015763,0.023537707,0.000377739,0.059022174,20,20,10,15,15,7399.599156,3162307.59
204838,4.90E+11,4.90E+11,49,35,113409,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,321.1902169,0,321.1902169,303.05423,1815,462,462,0.56,7,0.015151515,134,0.29004329,321,0.694805195,893,200,355,338,0.223964166,628,441,6,17,161,3,441,6,17,42,3,57,62,0,198,288,142,0.315286624,1.524479629,5.989027112,2.072236378,1.4551851,0.019798437,0.056095571,0.531258052,0.009899218,1.4551851,0.019798437,0.056095571,0.138589057,0.009899218,0.188085149,0.204583846,0,3.596716007,0,1.359307359,0.475231499,0.475231499,0.536088469,0.501663534,0.626297434,0.611321764,0.673915978,0.517715212,0.514121981,0.825772518,1.421974522,0.655750746,16.93906115,0,4.605970595,12.33309055,107.6456199,0,33.87400807,5.97776613,103.6146129,9.962943551,886.48,0,0,9,17.93329839,0.004958678,89823,77099,21643,29862,0.001512769,0.589385896,0.001591453,0.683792749,0.000456215,0.068123373,0.001017964,0.159057861,14,8,15,13,13,4846.386722,1299840.221
204839,4.90E+11,4.90E+11,49,35,113410,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,160.4857667,0,160.4857667,160.4857667,1387,386,335,0.584,9,0.026865672,122,0.364179104,204,0.608955224,725,164,302,259,0.226206897,831,437,140,33,169,52,437,140,33,21,52,91,57,0,196,332,303,0.235860409,2.405197719,8.642510975,5.178029286,2.72298291,0.872351504,0.205625712,1.053052887,0.324016273,2.72298291,0.872351504,0.205625712,0.130852726,0.324016273,0.567028478,0.355171684,0,7.583227005,0,2.480597015,0.785037106,0.785037106,0.749523566,0.701392891,0.837270809,0.747944508,0.822160991,0.453696335,0.749323715,0.931876607,0.87244284,0.8802431,14.34524888,0,1.121849007,13.22339987,67.82607719,0,19.93946296,0,75.76995923,3.987892591,501.58,0,0,6.67,26.59924358,0.00480894,102176,82534,93825,75352,0.001720814,0.670441795,0.001703641,0.731995885,0.001977747,0.29532299,0.002568669,0.401357174,19,15,11,15,14.33333333,3469.133186,649476.8133
204840,4.90E+11,4.90E+11,49,35,113410,3,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,160.9619284,0,160.9619284,159.24083,1786,476,446,0.565,24,0.053811659,40,0.089686099,382,0.856502242,1031,217,451,363,0.210475267,125,42,32,15,36,0,42,3,15,8,0,6,22,29,40,61,24,0.32,2.989183113,11.21571647,0.784974557,0.263751451,0.200953487,0.094196947,0.226072672,0,0.263751451,0.018839389,0.094196947,0.050238372,0,0.037678779,0.138155522,0.182114097,3.77415767,0,0.280269058,0.958100179,0.825262575,0.861704334,0.806369968,0.507191984,0.498114664,0.539803868,0.282237993,0.130821559,0.216262976,8.248,0.000711596,23.86373479,0,4.91395456,18.94978023,121.9786579,0,27.83266854,11.92828652,107.3545786,19.88047753,492.19,0,0,4.33,17.21649354,0.002424412,95281,81828,87013,62248,0.001604691,0.62519931,0.001689068,0.725734355,0.001834156,0.273881581,0.002121968,0.331559632,10,19,16,16,15.5,3291.052752,651402.8815
204841,4.90E+11,4.90E+11,49,35,113410,4,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,125.2606733,0,125.2606733,125.2606733,956,337,337,0.501,10,0.029673591,139,0.412462908,188,0.557863501,608,142,259,207,0.233552632,128,44,2,3,48,31,44,2,3,37,31,0,11,0,58,46,24,0.453125,2.690389498,7.632084155,1.021869008,0.351267472,0.015966703,0.023950055,0.383200878,0.2474839,0.351267472,0.015966703,0.023950055,0.29538401,0.2474839,0,0.087816868,0,3.712258507,0,0.379821958,0.765029059,0.765029059,0.799837864,0.689183628,0.517568653,0.698548673,0.774263306,0.975572955,0.236162362,0.347826087,4.75,0.023517746,16.30098604,0,2.427488388,13.87349765,81.78528608,0,20.43738017,0,86.8588657,10.21869008,476.1,0,0,5.33,27.23280907,0.005575314,94453,76922,51247,46831,0.001590746,0.619766274,0.001587799,0.682222932,0.001080241,0.161304741,0.001596419,0.249442056,11,15,13,16,14,3027.059675,506923.6199
204842,4.90E+11,4.90E+11,49,35,113410,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,196.4351102,0,196.4351102,196.4351102,2807,615,589,0.551,0,0,73,0.123938879,516,0.876061121,1088,254,474,360,0.233455882,222,0,1,142,69,10,0,1,142,9,10,60,0,0,58,75,89,0.261261261,3.130804872,14.28970614,1.130144198,0,0.00509074,0.722885027,0.351261034,0.050907396,0,0.00509074,0.722885027,0.045816657,0.050907396,0.305444378,0,0,4.260949069,0,0.376910017,0.586461178,0.505150163,0.579927693,0.448850135,0.502963909,0.469762008,0.452100232,0.281237035,0.146583031,0.338931298,4.900900901,0.020223684,19.36892763,0,2.169822211,17.19910542,122.7707204,0,48.87110044,13.03229345,101.0002742,9.774220087,410.38,0,0,3,9.774220087,0.001068757,91579,77825,82773,52225,0.001542343,0.600908131,0.001606439,0.690231659,0.001744781,0.260535783,0.001780295,0.278172821,10,7,16,16,13.5,3846.580771,794961.9471
204843,4.90E+11,4.90E+11,49,35,113411,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,161.0980805,0,161.0980805,152.3662964,1459,335,318,0.584,12,0.037735849,31,0.097484277,275,0.864779874,627,136,260,231,0.216905901,489,187,15,2,272,13,187,15,2,22,13,250,0,0,168,168,153,0.343558282,2.198648966,9.575608482,3.209371177,1.227305542,0.098446969,0.013126262,1.785171698,0.085320706,1.227305542,0.098446969,0.013126262,0.144388887,0.085320706,1.64078281,0,0,5.408020143,0,1.537735849,0.571422801,0.571422801,0.600486395,0.517411605,0.685247119,0.641656535,0.713123358,0.47995003,0.502053388,0.876344086,1.282208589,0.754116368,27.83873214,4.955825692,4.810509019,18.07239743,149.6966315,11.91820532,39.72735107,19.86367553,131.1002585,15.89094043,439.89,0,0,8.67,34.44361337,0.005942426,99649,81025,92634,74162,0.001678255,0.653860539,0.001672492,0.71861253,0.001952642,0.291574206,0.002528104,0.395018722,16,9,17,16,15.16666667,3229.24932,651954.4996
204844,4.90E+11,4.90E+11,49,35,113411,2,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,160.2930287,0,160.2930287,160.2930287,1556,430,424,0.552,13,0.030660377,67,0.158018868,344,0.811320755,969,234,399,336,0.241486068,30,0,3,13,14,0,0,3,13,9,0,0,5,0,7,16,7,0.233333333,2.682587031,9.707221909,0.187157235,0,0.018715723,0.081101468,0.087340043,0,0,0.018715723,0.081101468,0.05614717,0,0,0.031192872,0,2.869744266,0,0.070754717,0.863178048,0.589210682,0.903452476,0.60230165,0.220761198,0.186317271,0.188605716,0.000130444,0.037831021,0.06006006,32.3,2.60E-14,25.86308923,4.020789196,5.814749441,16.02755059,119.8245498,3.992687675,43.91956442,15.9707507,87.83912884,15.9707507,535.11,0,0,4.33,17.28833763,0.002782776,97563,81699,90996,63665,0.001643124,0.640172965,0.001686405,0.724590251,0.001918114,0.286418447,0.002170272,0.339107184,3,12,16,15,12.83333333,3222.543679,648697.6975
204845,4.90E+11,4.90E+11,49,35,113412,1,482,"Salt Lake City-Provo-Orem, UT",41620,"Salt Lake City, UT",1185990,689888,583540,322.5109664,0,322.5109664,246.52155,3258,731,725,0.607,8,0.011034483,67,0.092413793,650,0.896551724,1588,387,673,528,0.243702771,591,120,37,33,146,255,120,14,33,29,255,51,66,23,287,215,89,0.485617597,2.965258007,13.21588316,2.397356337,0.48677286,0.150088299,0.133862537,0.592240313,1.034392328,0.48677286,0.056790167,0.133862537,0.117636775,1.034392328,0.206878466,0.267725073,0.093298132,5.362614343,0,0.815172414,0.84898614,0.84898614,0.801490926,0.801490926,0.726427816,0.72468668,0.797885218,0.568702359,0.307092751,0.542450665,2.686971235,0.185079237,27.11878931,0,2.880903989,24.23788532,217.0409297,0,27.78200103,11.90657187,202.4117218,51.59514477,583.39,0,0,6,11.90657187,0.001841621,99487,79450,28651,45599,0.001675527,0.652797554,0.001639982,0.70464382,0.000603937,0.090181711,0.001554421,0.242879894,17,19,19,15,17.33333333,4834.731923,1305185.62
